STUDENT_IDENTIFIER,STDNT_AGE,STDNT_GENDER,STDNT_BACKGROUND,IN_STATE_FLAG,INTERNATIONAL_STS,STDNT_MAJOR,STDNT_MINOR,STDNT_TEST_ENTRANCE1,STDNT_TEST_ENTRANCE2,STDNT_TEST_ENTRANCE_COMB,FIRST_TERM,CORE_COURSE_NAME_1_F,CORE_COURSE_GRADE_1_F,CORE_COURSE_NAME_2_F,CORE_COURSE_GRADE_2_F,CORE_COURSE_NAME_3_F,CORE_COURSE_GRADE_3_F,CORE_COURSE_NAME_4_F,CORE_COURSE_GRADE_4_F,CORE_COURSE_NAME_5_F,CORE_COURSE_GRADE_5_F,CORE_COURSE_NAME_6_F,CORE_COURSE_GRADE_6_F,SECOND_TERM,CORE_COURSE_NAME_1_S,CORE_COURSE_GRADE_1_S,CORE_COURSE_NAME_2_S,CORE_COURSE_GRADE_2_S,CORE_COURSE_NAME_3_S,CORE_COURSE_GRADE_3_S,CORE_COURSE_NAME_4_S,CORE_COURSE_GRADE_4_S,CORE_COURSE_NAME_5_S,CORE_COURSE_GRADE_5_S,CORE_COURSE_NAME_6_S,CORE_COURSE_GRADE_6_S,HOUSING_STS,RETURNED_2ND_YR,DISTANCE_FROM_HOME,HIGH_SCHL_GPA,HIGH_SCHL_NAME,FATHER_HI_EDU_CD,FATHER_HI_EDU_DESC,MOTHER_HI_EDU_CD,MOTHER_HI_EDU_DESC,DEGREE_GROUP_CD,DEGREE_GROUP_DESC,FIRST_TERM_ATTEMPT_HRS,FIRST_TERM_EARNED_HRS,SECOND_TERM_ATTEMPT_HRS,SECOND_TERM_EARNED_HRS,GROSS_FIN_NEED,COST_OF_ATTEND,EST_FAM_CONTRIBUTION,UNMET_NEED,credit_momentum,credit_momentum_label,gateway_struggle,gateway_performance,extreme_unmet_need,unmet_need_segment,low_earned_hours,risk_score,risk_category,gpa_quartile,test_quartile,weak_preparation,efc_segment,financial_profile,gross_need_quartile,unmet_need_quartile,net_price_category,unmet_need_normalized,efc_normalized,financial_stress_score,financial_stress_level,revenue_if_retained,revenue_loss_if_not_returned,full_time_first_term,full_time_label,credit_intensity,second_term_enrolled,second_term_status,has_both_terms,credit_change,credit_momentum_trend,first_term_year,first_term_month,admission_season,cohort,father_first_gen,mother_first_gen,first_gen,first_gen_label,residency_label,distance_category,off_campus,out_of_state,demographic_disadvantage_score,demographic_disadvantage_level
7840904,18,F,BGD 1,Y,N,Pre-Nursing,N,,1300.0,1300.0,200808,CHEM 1151,A,CHEM 1151L,A,COMM 1110,A,HIST 2112,A,MATH 1101,A,LEAD 1705,A,200902,ARTH 1100,A,ENGL 1102,A,PSYC 1101,A,POLS 1101,A,,,,,Off Campus,1,69.0,4.0,SCHOOL 130,3.0,College/Beyond,2.0,High School,B,Bachelors,15,15,17.0,17.0,0,403680,0,-529620.0,1,On Track (15+ hrs),0,Strong (A/B),0,Manageable (<$469k),0,0,1-Low Risk,Q4-Highest,Q4-Highest,0,Lower/Middle EFC,Lower/Middle EFC / Manageable (<$469k),Q1-Lowest Need,Q1-Lowest Unmet,Very Affordable,0.23990027883118692,0.0,1.239900278831187,High Stress,12000,0,1,Full-Time (≥12 hrs),Full Load (15-17),1,Enrolled 2nd Term,True,2.0,Minor Increase (1-3),2008,8,Summer,Summer 2008,0,1,0,Continuing-Generation,In-State,Regional (25-100),0,0,0,No Disadvantage
7884297,18,F,BGD 3,Y,N,Nursing,N,,1110.0,1110.0,200808,CHEM 1151,A,CHEM 1151L,A,ENGL 1101,A,MATH 1111,A,,,,,200902,ARTH 1100,A,COMM 1110,A,ENGL 1102,A,HIST 2112,A,ITDS 2749,A,,,On Campus,1,138.0,3.73,SCHOOL 61,3.0,College/Beyond,2.0,High School,B,Bachelors,13,13,18.0,18.0,0,0,0,0.0,0,Behind (<15 hrs),0,Strong (A/B),0,Manageable (<$469k),0,0,1-Low Risk,Q4-Highest,Q3-Above Avg,0,Lower/Middle EFC,Lower/Middle EFC / Manageable (<$469k),Q1-Lowest Need,Q1-Lowest Unmet,Very Affordable,0.42607598888049913,0.0,1.4260759888804992,High Stress,12000,0,1,Full-Time (≥12 hrs),Standard (12-14),1,Enrolled 2nd Term,True,5.0,Major Increase (>3),2008,8,Summer,Summer 2008,0,1,0,Continuing-Generation,In-State,Distant (100-300),0,0,0,No Disadvantage
8035107,18,F,BGD 1,Y,N,Chemistry,N,,610.0,590.0,200508,CHEM 1211,A,CHEM 1211L,A,FREN 1001,A,MATH 1113,A,,,,,200602,ENGL 1102,A,FREN 1002,A,,,,,,,,,Off Campus,1,69.0,4.0,SCHOOL 2,2.0,High School,3.0,College/Beyond,B,Bachelors,13,13,15.0,15.0,0,1151640,1474560,-438180.0,0,Behind (<15 hrs),0,Strong (A/B),0,Manageable (<$469k),0,0,1-Low Risk,Q4-Highest,Q1-Lowest,1,High EFC (>$810k),High EFC / Manageable (<$469k),Q1-Lowest Need,Q1-Lowest Unmet,Very Affordable,0.2720439043115485,0.24576245762457624,1.0262814466869723,High Stress,12000,0,1,Full-Time (≥12 hrs),Standard (12-14),1,Enrolled 2nd Term,True,2.0,Minor Increase (1-3),2005,8,Summer,Summer 2005,1,0,0,Continuing-Generation,In-State,Regional (25-100),0,0,0,No Disadvantage
7988952,18,F,BGD 1,Y,N,Pre-Engineering/RETP,N,,1120.0,1110.0,200608,CHEM 1211,A,CHEM 1211L,A,ENGL 1101,A,MATH 1113,A,,,,,200702,ENGL 1102,A,MATH 1131,A,POLS 1101,A,,,,,,,On Campus,1,0.0,3.57,SCHOOL 229,,No Information,2.0,High School,B,Bachelors,16,16,16.0,16.0,861720,1176420,314700,405060.0,1,On Track (15+ hrs),0,Strong (A/B),0,Manageable (<$469k),0,0,1-Low Risk,Q4-Highest,Q3-Above Avg,0,Lower/Middle EFC,Lower/Middle EFC / Manageable (<$469k),Q2-Low Need,Q3-Moderate Unmet,Expensive,0.5684655004408148,0.05245052450524505,1.5160149759355699,Severe Stress,12000,0,1,Full-Time (≥12 hrs),Full Load (15-17),1,Enrolled 2nd Term,True,0.0,Stable (±1),2006,8,Summer,Summer 2006,0,1,0,Continuing-Generation,In-State,Local (<25 mi),0,0,0,No Disadvantage
7877120,18,F,BGD 1,N,N,Early Childhood Education,N,27.0,,1220.0,200608,CHEM 1211,A,CHEM 1211L,A,HIST 2112,A,POLS 1101,A,,,,,200702,ARTH 1100,A,COMM 1110H,A,ENVS 1105,A,POLS 2401,A,,,,,Off Campus,1,69.0,4.0,SCHOOL 148,,No Information,,No Information,B,Bachelors,13,13,16.0,16.0,0,0,0,0.0,0,Behind (<15 hrs),0,Strong (A/B),0,Manageable (<$469k),0,0,1-Low Risk,Q4-Highest,Q4-Highest,0,Lower/Middle EFC,Lower/Middle EFC / Manageable (<$469k),Q1-Lowest Need,Q1-Lowest Unmet,Very Affordable,0.42607598888049913,0.0,1.4260759888804992,High Stress,12000,0,1,Full-Time (≥12 hrs),Standard (12-14),1,Enrolled 2nd Term,True,3.0,Minor Increase (1-3),2006,8,Summer,Summer 2006,0,0,0,Continuing-Generation,Out-of-State,Regional (25-100),0,1,1,Single Factor
7889681,18,F,BGD 1,Y,N,Biology,N,,1310.0,1300.0,200608,CHEM 1211,A,CHEM 1211L,A,MATH 1113,A,THEA 1100,A,POLS 1101,A,,,200702,COMM 1110,A,MATH 1131,A,,,,,,,,,On Campus,1,90.0,3.81,SCHOOL 298,,No Information,,No Information,B,Bachelors,13,13,15.0,15.0,0,0,0,0.0,0,Behind (<15 hrs),0,Strong (A/B),0,Manageable (<$469k),0,0,1-Low Risk,Q4-Highest,Q4-Highest,0,Lower/Middle EFC,Lower/Middle EFC / Manageable (<$469k),Q1-Lowest Need,Q1-Lowest Unmet,Very Affordable,0.42607598888049913,0.0,1.4260759888804992,High Stress,12000,0,1,Full-Time (≥12 hrs),Standard (12-14),1,Enrolled 2nd Term,True,2.0,Minor Increase (1-3),2006,8,Summer,Summer 2006,0,0,0,Continuing-Generation,In-State,Regional (25-100),0,0,0,No Disadvantage
7906085,18,F,BGD 1,Y,N,Pre-Engineering/RETP,N,,650.0,640.0,200708,CHEM 1211,A,CHEM 1211L,A,HIST 1111,A,MATH 1113,A,MUSC 1100,A,,,200802,HIST 2111,A,MATH 1131,A,,,,,,,,,On Campus,1,150.0,3.9,SCHOOL 175,3.0,College/Beyond,3.0,College/Beyond,B,Bachelors,17,17,15.0,15.0,0,0,0,0.0,1,On Track (15+ hrs),0,Strong (A/B),0,Manageable (<$469k),0,0,1-Low Risk,Q4-Highest,Q1-Lowest,1,Lower/Middle EFC,Lower/Middle EFC / Manageable (<$469k),Q1-Lowest Need,Q1-Lowest Unmet,Very Affordable,0.42607598888049913,0.0,1.4260759888804992,High Stress,12000,0,1,Full-Time (≥12 hrs),Full Load (15-17),1,Enrolled 2nd Term,True,-2.0,Minor Drop (1-3),2007,8,Summer,Summer 2007,0,0,0,Continuing-Generation,In-State,Distant (100-300),0,0,0,No Disadvantage
7960831,18,F,BGD 3,Y,N,Biology,N,,,,200808,CHEM 1211,A,CHEM 1211L,A,HIST 1111,A,MUSC 1100,A,POLS 1101,A,,,200902,COMM 1110,A,ENGL 1102,A,,,,,,,,,Off Campus,1,69.0,4.0,SCHOOL 26,3.0,College/Beyond,3.0,College/Beyond,B,Bachelors,13,13,14.0,14.0,0,0,0,0.0,0,Behind (<15 hrs),0,Strong (A/B),0,Manageable (<$469k),0,0,1-Low Risk,Q4-Highest,,0,Lower/Middle EFC,Lower/Middle EFC / Manageable (<$469k),Q1-Lowest Need,Q1-Lowest Unmet,Very Affordable,0.42607598888049913,0.0,1.4260759888804992,High Stress,12000,0,1,Full-Time (≥12 hrs),Standard (12-14),1,Enrolled 2nd Term,True,1.0,Stable (±1),2008,8,Summer,Summer 2008,0,0,0,Continuing-Generation,In-State,Regional (25-100),0,0,0,No Disadvantage
7979908,17,F,BGD 3,Y,N,Pre-Engineering/RETP,N,,1110.0,1110.0,200808,CHEM 1211,A,CHEM 1211L,A,ENGL 1101,A,HIST 2111,A,MATH 1111,A,LEAD 1705,A,200902,ARTH 1100,A,ENGL 1102,A,MATH 1113,A,,,,,,,Off Campus,1,0.0,4.0,SCHOOL 5,3.0,College/Beyond,2.0,High School,B,Bachelors,15,15,13.0,13.0,849660,1255740,406080,502080.0,1,On Track (15+ hrs),0,Strong (A/B),1,Extreme (>$469k),0,1,2-Moderate Risk,Q4-Highest,Q3-Above Avg,0,Lower/Middle EFC,Lower/Middle EFC / Extreme (>$469k),Q2-Low Need,Q3-Moderate Unmet,Very Expensive,0.6025706463737182,0.06768067680676806,1.53488996956695,Severe Stress,12000,0,1,Full-Time (≥12 hrs),Full Load (15-17),1,Enrolled 2nd Term,True,-2.0,Minor Drop (1-3),2008,8,Summer,Summer 2008,0,1,0,Continuing-Generation,In-State,Local (<25 mi),0,0,0,No Disadvantage
7792083,18,F,BGD 3,Y,N,Biology,N,,1060.0,1070.0,200908,CHEM 1211,A,CHEM 1211L,A,ENGL 1101,A,MUSC 1100,A,STAT 1127,A,,,201002,BIOL 1215K,A,MATH 1131,A,,,,,,,,,On Campus,1,150.0,4.0,SCHOOL 121,2.0,High School,3.0,College/Beyond,B,Bachelors,16,16,16.0,16.0,0,1410180,1439460,-921300.0,1,On Track (15+ hrs),0,Strong (A/B),0,Manageable (<$469k),0,0,1-Low Risk,Q4-Highest,Q3-Above Avg,0,High EFC (>$810k),High EFC / Manageable (<$469k),Q1-Lowest Need,Q1-Lowest Unmet,Very Affordable,0.10221419803341755,0.23991239912399123,0.8623017989094264,Moderate Stress,12000,0,1,Full-Time (≥12 hrs),Full Load (15-17),1,Enrolled 2nd Term,True,0.0,Stable (±1),2009,8,Summer,Summer 2009,1,0,0,Continuing-Generation,In-State,Distant (100-300),0,0,0,No Disadvantage
7872470,18,F,BGD 1,Y,N,Biology,N,,1220.0,1220.0,201008,CHEM 1211,A,CHEM 1211L,A,MATH 1111,A,,,,,,,201102,BIOL 1215K,A,ENGL 1102,A,ITDS 1145,A,,,,,,,Off Campus,1,69.0,3.92,SCHOOL 11,2.0,High School,2.0,High School,B,Bachelors,14,14,14.0,14.0,0,0,0,0.0,0,Behind (<15 hrs),0,Strong (A/B),0,Manageable (<$469k),0,0,1-Low Risk,Q4-Highest,Q4-Highest,0,Lower/Middle EFC,Lower/Middle EFC / Manageable (<$469k),Q1-Lowest Need,Q1-Lowest Unmet,Very Affordable,0.42607598888049913,0.0,1.4260759888804992,High Stress,12000,0,1,Full-Time (≥12 hrs),Standard (12-14),1,Enrolled 2nd Term,True,0.0,Stable (±1),2010,8,Summer,Summer 2010,1,1,1,First-Generation,In-State,Regional (25-100),0,0,1,Single Factor
7912174,18,F,BGD 3,Y,N,Music Performance,N,,550.0,530.0,200508,COMM 1110,A,ENGL 1101,A,FREN 1001,A,,,,,,,200602,ENGL 1102,A,FREN 2001,A,,,,,,,,,Off Campus,1,188.0,3.43,SCHOOL 88,3.0,College/Beyond,3.0,College/Beyond,B,Bachelors,14,14,15.0,15.0,0,1146420,1254840,-408180.0,0,Behind (<15 hrs),0,Strong (A/B),0,Manageable (<$469k),0,0,1-Low Risk,Q3-Above Avg,Q1-Lowest,1,High EFC (>$810k),High EFC / Manageable (<$469k),Q1-Lowest Need,Q1-Lowest Unmet,Very Affordable,0.2825897131961816,0.20914209142091422,1.0734476217752673,High Stress,12000,0,1,Full-Time (≥12 hrs),Standard (12-14),1,Enrolled 2nd Term,True,1.0,Stable (±1),2005,8,Summer,Summer 2005,0,0,0,Continuing-Generation,In-State,Distant (100-300),0,0,0,No Disadvantage
7799972,18,F,BGD 1,Y,N,Undeclared,N,,620.0,640.0,200508,COMM 1110,A,ENGL 1101,A,HIST 2111,A,LEAD 1705,A,,,,,200602,ENGL 1102,A,MATH 1111,A,MUSC 1100,A,,,,,,,On Campus,0,138.0,3.6,SCHOOL 131,,No Information,,No Information,B,Bachelors,18,18,14.0,14.0,0,0,0,0.0,1,On Track (15+ hrs),0,Strong (A/B),0,Manageable (<$469k),0,0,1-Low Risk,Q4-Highest,Q1-Lowest,1,Lower/Middle EFC,Lower/Middle EFC / Manageable (<$469k),Q1-Lowest Need,Q1-Lowest Unmet,Very Affordable,0.42607598888049913,0.0,1.4260759888804992,High Stress,12000,12000,1,Full-Time (≥12 hrs),Heavy Load (18+),1,Enrolled 2nd Term,True,-4.0,Major Drop (>3 hrs),2005,8,Summer,Summer 2005,0,0,0,Continuing-Generation,In-State,Distant (100-300),0,0,0,No Disadvantage
7980894,17,F,BGD 1,Y,N,Undeclared,N,,600.0,590.0,200508,COMM 1110,A,MATH 1111,A,POLS 1101H,A,,,,,,,200602,ARTH 1100,A,SPAN 1001,A,,,,,,,,,Off Campus,1,0.0,4.0,SCHOOL 130,3.0,College/Beyond,2.0,High School,B,Bachelors,14,14,17.0,14.0,0,0,0,0.0,0,Behind (<15 hrs),0,Strong (A/B),0,Manageable (<$469k),0,0,1-Low Risk,Q4-Highest,Q1-Lowest,1,Lower/Middle EFC,Lower/Middle EFC / Manageable (<$469k),Q1-Lowest Need,Q1-Lowest Unmet,Very Affordable,0.42607598888049913,0.0,1.4260759888804992,High Stress,12000,0,1,Full-Time (≥12 hrs),Standard (12-14),1,Enrolled 2nd Term,True,0.0,Stable (±1),2005,8,Summer,Summer 2005,0,1,0,Continuing-Generation,In-State,Local (<25 mi),0,0,0,No Disadvantage
7774359,19,M,BGD 1,Y,N,Music Performance,N,,600.0,590.0,200508,COMM 1110,A,ENGL 1101,A,LEAD 1705,A,MUSC 1100,A,,,,,200602,ENGL 1102,A,POLS 1101,A,,,,,,,,,Off Campus,1,90.0,3.96,SCHOOL 33,3.0,College/Beyond,3.0,College/Beyond,B,Bachelors,15,15,17.0,17.0,0,0,0,0.0,1,On Track (15+ hrs),0,Strong (A/B),0,Manageable (<$469k),0,0,1-Low Risk,Q4-Highest,Q1-Lowest,1,Lower/Middle EFC,Lower/Middle EFC / Manageable (<$469k),Q1-Lowest Need,Q1-Lowest Unmet,Very Affordable,0.42607598888049913,0.0,1.4260759888804992,High Stress,12000,0,1,Full-Time (≥12 hrs),Full Load (15-17),1,Enrolled 2nd Term,True,2.0,Minor Increase (1-3),2005,8,Summer,Summer 2005,0,0,0,Continuing-Generation,In-State,Regional (25-100),0,0,0,No Disadvantage
7924473,18,M,BGD 1,Y,N,Music Performance,N,,1220.0,1220.0,200508,COMM 1110,A,ENGL 1101,A,MUSC 1100,A,,,,,,,200602,ENGL 1102,A,POLS 1101,A,,,,,,,,,Off Campus,1,150.0,2.97,SCHOOL 128,3.0,College/Beyond,2.0,High School,B,Bachelors,15,15,16.0,16.0,0,0,0,0.0,1,On Track (15+ hrs),0,Strong (A/B),0,Manageable (<$469k),0,0,1-Low Risk,Q2-Below Avg,Q4-Highest,0,Lower/Middle EFC,Lower/Middle EFC / Manageable (<$469k),Q1-Lowest Need,Q1-Lowest Unmet,Very Affordable,0.42607598888049913,0.0,1.4260759888804992,High Stress,12000,0,1,Full-Time (≥12 hrs),Full Load (15-17),1,Enrolled 2nd Term,True,1.0,Stable (±1),2005,8,Summer,Summer 2005,0,1,0,Continuing-Generation,In-State,Distant (100-300),0,0,0,No Disadvantage
7979978,18,F,BGD 1,Y,N,Art,N,,,,200508,COMM 1110,A,ENGL 1101,A,PSYC 1101,A,POLS 1101,A,,,,,200602,ITDS 2726,A,ITDS 2727,A,,,,,,,,,Off Campus,1,69.0,3.58,SCHOOL 8,,No Information,,No Information,B,Bachelors,15,15,7.0,7.0,0,0,0,0.0,1,On Track (15+ hrs),0,Strong (A/B),0,Manageable (<$469k),0,0,1-Low Risk,Q4-Highest,,0,Lower/Middle EFC,Lower/Middle EFC / Manageable (<$469k),Q1-Lowest Need,Q1-Lowest Unmet,Very Affordable,0.42607598888049913,0.0,1.4260759888804992,High Stress,12000,0,1,Full-Time (≥12 hrs),Full Load (15-17),1,Enrolled 2nd Term,True,-8.0,Major Drop (>3 hrs),2005,8,Summer,Summer 2005,0,0,0,Continuing-Generation,In-State,Regional (25-100),0,0,0,No Disadvantage
7888437,18,F,BGD 1,N,N,Music Performance,N,28.0,,1260.0,200508,COMM 1110,A,FREN 1002,A,POLS 1101H,A,,,,,,,200602,ENGL 1102,A,FREN 2001,A,,,,,,,,,Off Campus,1,614.0,3.9,SCHOOL 223,,No Information,,No Information,B,Bachelors,17,17,19.0,19.0,0,224640,0,-6000.0,1,On Track (15+ hrs),0,Strong (A/B),0,Manageable (<$469k),0,0,1-Low Risk,Q4-Highest,Q4-Highest,0,Lower/Middle EFC,Lower/Middle EFC / Manageable (<$469k),Q1-Lowest Need,Q1-Lowest Unmet,Very Affordable,0.4239668271035725,0.0,1.4239668271035724,High Stress,12000,0,1,Full-Time (≥12 hrs),Full Load (15-17),1,Enrolled 2nd Term,True,2.0,Minor Increase (1-3),2005,8,Summer,Summer 2005,0,0,0,Continuing-Generation,Out-of-State,Very Distant (300+),0,1,1,Single Factor
7817369,18,F,BGD 1,Y,N,Early Childhood Education,N,,620.0,640.0,200608,COMM 1110,A,ENGL 1101,A,MATH 1101,A,THEA 1100,A,POLS 1101,A,,,200702,ENGL 1102,A,ENVS 1105,A,ITDS 2735,A,,,,,,,Off Campus,1,69.0,3.79,SCHOOL 2,,No Information,,No Information,B,Bachelors,16,16,15.0,15.0,0,0,0,0.0,1,On Track (15+ hrs),0,Strong (A/B),0,Manageable (<$469k),0,0,1-Low Risk,Q4-Highest,Q1-Lowest,1,Lower/Middle EFC,Lower/Middle EFC / Manageable (<$469k),Q1-Lowest Need,Q1-Lowest Unmet,Very Affordable,0.42607598888049913,0.0,1.4260759888804992,High Stress,12000,0,1,Full-Time (≥12 hrs),Full Load (15-17),1,Enrolled 2nd Term,True,-1.0,Minor Drop (1-3),2006,8,Summer,Summer 2006,0,0,0,Continuing-Generation,In-State,Regional (25-100),0,0,0,No Disadvantage
7807175,18,F,BGD 1,Y,N,Chemistry,N,,1020.0,1030.0,200608,COMM 1110,A,ENGL 1102,A,LEAD 1705,A,POLS 1101,A,,,,,200702,ARTH 1100,A,ECON 2105,A,HIST 2112,A,MATH 1101,A,,,,,On Campus,1,69.0,4.0,SCHOOL 27,1.0,Middle School/Junior High,2.0,High School,B,Bachelors,15,15,15.0,15.0,1165740,1176420,10680,587580.0,1,On Track (15+ hrs),0,Strong (A/B),1,Extreme (>$469k),0,1,2-Moderate Risk,Q4-Highest,Q3-Above Avg,0,Lower/Middle EFC,Lower/Middle EFC / Extreme (>$469k),Q2-Low Need,Q3-Moderate Unmet,Very Expensive,0.6326262016949225,0.0017800178001780018,1.6308461838947443,Severe Stress,12000,0,1,Full-Time (≥12 hrs),Full Load (15-17),1,Enrolled 2nd Term,True,0.0,Stable (±1),2006,8,Summer,Summer 2006,1,1,1,First-Generation,In-State,Regional (25-100),0,0,1,Single Factor
7800120,18,F,BGD 1,Y,N,Early Childhood Education,N,,590.0,590.0,200608,COMM 1110,A,ENGL 1101,A,ITDS 2749,A,MATH 1113,A,,,,,200702,ENGL 1102,A,HIST 2111,A,MATH 1125,A,MUSC 1100,A,,,,,Off Campus,1,0.0,3.6,SCHOOL 130,3.0,College/Beyond,3.0,College/Beyond,B,Bachelors,14,14,17.0,17.0,15180,1504980,1489800,-283980.0,0,Behind (<15 hrs),0,Strong (A/B),0,Manageable (<$469k),0,0,1-Low Risk,Q4-Highest,Q1-Lowest,1,High EFC (>$810k),High EFC / Manageable (<$469k),Q1-Lowest Need,Q1-Lowest Unmet,Very Affordable,0.32624936197856247,0.24830248302483024,1.0779468789537323,High Stress,12000,0,1,Full-Time (≥12 hrs),Standard (12-14),1,Enrolled 2nd Term,True,3.0,Minor Increase (1-3),2006,8,Summer,Summer 2006,0,0,0,Continuing-Generation,In-State,Local (<25 mi),0,0,0,No Disadvantage
7911769,18,F,BGD 1,Y,N,Psychology,N,,1130.0,1150.0,200608,COMM 1110,A,ENGL 1101,A,HIST 2112,A,PSYC 1101,A,,,,,200702,ARTH 1100,A,ENGL 1102,A,ITDS 2726,A,ITDS 2735,A,POLS 1101,A,,,Off Campus,0,90.0,3.54,SCHOOL 52,3.0,College/Beyond,2.0,High School,B,Bachelors,15,15,15.0,15.0,355200,1176420,821220,56040.0,1,On Track (15+ hrs),0,Strong (A/B),0,Manageable (<$469k),0,0,1-Low Risk,Q3-Above Avg,Q4-Highest,0,High EFC (>$810k),High EFC / Manageable (<$469k),Q1-Lowest Need,Q2-Low Unmet,Very Affordable,0.4457755598769937,0.13687136871368713,1.3089041911633066,High Stress,12000,12000,1,Full-Time (≥12 hrs),Full Load (15-17),1,Enrolled 2nd Term,True,0.0,Stable (±1),2006,8,Summer,Summer 2006,0,1,0,Continuing-Generation,In-State,Regional (25-100),0,0,0,No Disadvantage
7812855,17,F,BGD 1,Y,N,English Language/Literature,Theatre Arts,,1350.0,1340.0,200608,COMM 1110,A,ENGL 1102,A,THEA 1100,A,POLS 1101,A,,,,,200702,ECON 2106,A,FREN 1002,A,,,,,,,,,Off Campus,1,69.0,,SCHOOL 98,,No Information,,No Information,B,Bachelors,15,15,12.0,12.0,0,0,0,0.0,1,On Track (15+ hrs),0,Strong (A/B),0,Manageable (<$469k),0,0,1-Low Risk,,Q4-Highest,0,Lower/Middle EFC,Lower/Middle EFC / Manageable (<$469k),Q1-Lowest Need,Q1-Lowest Unmet,Very Affordable,0.42607598888049913,0.0,1.4260759888804992,High Stress,12000,0,1,Full-Time (≥12 hrs),Full Load (15-17),1,Enrolled 2nd Term,True,-3.0,Major Drop (>3 hrs),2006,8,Summer,Summer 2006,0,0,0,Continuing-Generation,In-State,Regional (25-100),0,0,0,No Disadvantage
7922706,18,F,BGD 1,Y,N,Joint Enrollment - Accel,N,,1080.0,1070.0,200708,COMM 1110,A,ENGL 2111,A,HIST 1112,A,PSYC 1101,A,,,,,200802,ECON 2106,A,SPAN 1001,A,POLS 1101,A,,,,,,,Off Campus,1,90.0,4.0,SCHOOL 29,2.0,High School,,No Information,B,Bachelors,16,16,13.0,13.0,0,199440,519840,-200640.0,1,On Track (15+ hrs),0,Strong (A/B),0,Manageable (<$469k),0,0,1-Low Risk,Q4-Highest,Q3-Above Avg,0,Lower/Middle EFC,Lower/Middle EFC / Manageable (<$469k),Q1-Lowest Need,Q1-Lowest Unmet,Very Affordable,0.35554561906007315,0.08664086640866409,1.268904752651409,High Stress,12000,0,1,Full-Time (≥12 hrs),Full Load (15-17),1,Enrolled 2nd Term,True,-3.0,Major Drop (>3 hrs),2007,8,Summer,Summer 2007,1,0,0,Continuing-Generation,In-State,Regional (25-100),0,0,0,No Disadvantage
7936910,18,F,BGD 1,Y,N,Accounting,N,,1080.0,1070.0,200708,COMM 1110,A,ENVS 1105,A,PSYC 1101,A,,,,,,,200802,ECON 2106,A,ENGL 1102,A,HIST 2112,A,,,,,,,Off Campus,1,69.0,4.0,SCHOOL 11,2.0,High School,2.0,High School,B,Bachelors,12,12,12.0,12.0,1297440,1297440,0,438960.0,0,Behind (<15 hrs),0,Strong (A/B),0,Manageable (<$469k),0,0,1-Low Risk,Q4-Highest,Q3-Above Avg,0,Lower/Middle EFC,Lower/Middle EFC / Manageable (<$469k),Q2-Low Need,Q3-Moderate Unmet,Expensive,0.5803822644804502,0.0,1.5803822644804502,Severe Stress,12000,0,1,Full-Time (≥12 hrs),Standard (12-14),1,Enrolled 2nd Term,True,0.0,Stable (±1),2007,8,Summer,Summer 2007,1,1,1,First-Generation,In-State,Regional (25-100),0,0,1,Single Factor
7908767,18,F,BGD 1,Y,N,Psychology,N,,,,200708,COMM 1110,A,ENGL 1101,A,PSYC 1101,A,POLS 1101,A,,,,,200802,ENGL 1102,A,HIST 2112,A,MATH 1113,A,,,,,,,Off Campus,1,0.0,3.46,SCHOOL 130,,No Information,,No Information,B,Bachelors,15,15,16.0,16.0,0,326880,0,-326880.0,1,On Track (15+ hrs),0,Strong (A/B),0,Manageable (<$469k),0,0,1-Low Risk,Q3-Above Avg,,0,Lower/Middle EFC,Lower/Middle EFC / Manageable (<$469k),Q1-Lowest Need,Q1-Lowest Unmet,Very Affordable,0.3111688552735372,0.0,1.3111688552735372,High Stress,12000,0,1,Full-Time (≥12 hrs),Full Load (15-17),1,Enrolled 2nd Term,True,1.0,Stable (±1),2007,8,Summer,Summer 2007,0,0,0,Continuing-Generation,In-State,Local (<25 mi),0,0,0,No Disadvantage
8012125,18,F,BGD 1,Y,N,Accounting,N,,1120.0,1110.0,200708,COMM 1110,A,ENGL 1101,A,ITDS 2735,A,MATH 1113,A,,,,,200802,ECON 2105,A,ENGL 1102,A,THEA 1100,A,POLS 1101,A,,,,,Off Campus,1,0.0,3.93,SCHOOL 70,4.0,Other/Unknown,2.0,High School,B,Bachelors,12,12,15.0,15.0,1285860,1285860,0,655380.0,0,Behind (<15 hrs),0,Strong (A/B),1,Extreme (>$469k),0,1,2-Moderate Risk,Q4-Highest,Q3-Above Avg,0,Lower/Middle EFC,Lower/Middle EFC / Extreme (>$469k),Q2-Low Need,Q3-Moderate Unmet,Very Expensive,0.6564597297741931,0.0,1.656459729774193,Severe Stress,12000,0,1,Full-Time (≥12 hrs),Standard (12-14),1,Enrolled 2nd Term,True,3.0,Minor Increase (1-3),2007,8,Summer,Summer 2007,0,1,0,Continuing-Generation,In-State,Local (<25 mi),0,0,0,No Disadvantage
